11342
<Corpus Saint-Jean (Dominique Labbé et Jacques Savoy 2017) - 125e extrait>,<>,<>
ministre,ministre,21
",",",",p
lui,lui,51
demanda,demander,19
un,un,71
rapport,rapport,21
sur,sur,81
l',le,71
organisation,organisation,22
de,de,81
la,le,71
marine,marine,22
anglaise,anglais,30
/.,/.,P
ce,ce,74
travail,travail,21
",",",",p
empreint,empreint,31
",",",",p
à,à,81
l',le,71
insu,insu,21
du,de,81
du,le,71
rédacteur,rédacteur,21
",",",",p
d',de,81
un,un,71
esprit,esprit,21
profondément,profondément,60
libéral,libéral,30
et,et,82
philosophique,philosophique,30
",",",",p
ne,ne,60
fut,être,19
terminé,terminer,12
qu',que,83
en,en,81
<Nombre 1807>,<>,<>
mille,mille,72
huit,huit,72
cent,cent,72
sept,sept,72
<Fin nombre>,<>,<>
",",",",p
dix,dix,72
huit,huit,72
mois,mois,21
environ,environ,60
après,après,81
la,le,71
défaite,défaite,22
de,de,81
l',le,71
amiral,amiral,21
Villeneuve,Villeneuve,20
à,à,81
Trafalgar,Trafalgar,20
/.,/.,P
Napoléon,Napoléon,20
qui,qui,52
",",",",p
depuis,depuis,81
cette,ce,74
sinistre,sinistre,30
journée,journée,22
",",",",p
ne,ne,60
voulait,vouloir,18
plus,plus,60
entendre,entendre,14
parler,parler,14
d',de,81
un,un,71
vaisseau,vaisseau,21
",",",",p
feuilleta,feuilleter,19
le,le,71
mémoire,mémoire,21
avec,avec,81
colère,colère,22
",",",",p
et,et,82
le,le,52
jeta,jeter,19
au,à,81
au,le,71
feu,feu,21
en,en,81
s',se,51
écriant,écrier,13
:,:,p
“,“,p
des,de,81
des,le,71
phrases,phrase,22
!,!,p
des,de,81
des,le,71
phrases,phrase,22
/!,/!,P
j',je,51
ai,avoir,17
déjà,déjà,60
dit,dire,12
que,que,83
je,je,51
n',ne,60
aimais,aimer,18
pas,pas,60
les,le,71
idéologues,idéologue,21
/!,/!,P
on,on,51
rapporta,rapporter,19
à,à,81
mon,mon,73
père,père,21
que,que,83
la,le,71
colère,colère,22
de,de,81
l',le,71
empereur,empereur,21
était,être,18
telle,tel,75
en,en,81
ce,ce,74
moment,moment,21
qu',que,83
il,il,51
foulait,fouler,18
le,le,71
manuscrit,manuscrit,21
sous,sous,81
sa,son,73
botte,botte,22
",",",",p
dans,dans,81
le,le,71
feu,feu,21
de,de,81
la,le,71
cheminée,cheminée,22
/.,/.,P
c',ce,52
était,être,18
d',de,81
ailleurs,ailleurs,60
son,son,73
habitude,habitude,22
",",",",p
quand,quand,83
il,il,51
était,être,18
irrité,irriter,12
",",",",p
de,de,81
tisonner,tisonner,14
avec,avec,81
ses,son,73
pieds,pied,21
",",",",p
jusqu',jusque,81
à,à,81
ce,ce,52
qu',que,52
il,il,51
eût,avoir,19
roussi,roussir,12
ses,son,73
semelles,semelle,22
/.,/.,P
mon,mon,73
père,père,21
ne,ne,60
se,se,51
releva,relever,19
jamais,jamais,60
de,de,81
cette,ce,74
disgrâce,disgrâce,22
",",",",p
et,et,82
l',le,71
inutilité,inutilité,22
de,de,81
tous,tout,75
ses,son,73
efforts,effort,21
pour,pour,81
bien,bien,60
faire,faire,14
fut,être,19
certainement,certainement,60
la,le,71
cause,cause,22
de,de,81
l',le,71
apathie,apathie,22
dans,dans,81
laquelle,lequel,52
il,il,51
tomba,tomber,19
plus,plus,60
tard,tard,60
/.,/.,P
pourtant,pourtant,60
Napoléon,Napoléon,20
",",",",p
de,de,81
retour,retour,21
de,de,81
l',le,71
île,île,22
d',de,81
Elbe,Elbe,20
",",",",p
le,le,52
fit,faire,19
appeler,appeler,14
et,et,82
le,le,52
chargea,charger,19
de,de,81
rédiger,rédiger,14
",",",",p
dans,dans,81
un,un,71
esprit,esprit,21
patriotique,patriotique,30
et,et,82
libéral,libéral,30
",",",",p
des,de,81
des,le,71
proclamations,proclamation,22
et,et,82
des,de,81
des,le,71
bulletins,bulletin,21
à,à,81
la,le,71
flotte,flotte,22
/.,/.,P
après,après,81
Waterloo,Waterloo,20
",",",",p
mon,mon,73
père,père,21
",",",",p
plus,plus,60
attristé,attristé,31
que,que,83
surpris,surpris,31
",",",",p
resta,rester,19
à,à,81
l',le,71
écart,écart,21
et,et,82
ne,ne,60
fut,être,19
point,point,60
inquiété,inquiéter,12
/.,/.,P
seulement,seulement,60
on,on,51
s',se,51
accorda,accorder,19
à,à,81
dire,dire,14
que,que,83
c',ce,52
était,être,18
un,un,71
jacobin,jacobin,21
",",",",p
un,un,71
buveur,buveur,21
de,de,81
sang,sang,21
",",",",p
un,un,52
de,de,81
ces,ce,74
hommes,homme,21
qu',que,52
on,on,51
ne,ne,60
peut,pouvoir,17
pas,pas,60
voir,voir,14
/.,/.,P
le,le,71
frère,frère,21
aîné,aîné,30
de,de,81
ma,mon,73
mère,mère,22
",",",",p
Victor,Victor,20
Maldent,Maldent,20
",",",",p
capitaine,capitaine,21
d',de,81
infanterie,infanterie,22
",",",",p
mis,mis,31
à,à,81
la,le,71
demi-solde,demi-solde,21
en,en,81
<Nombre 1814>,<>,<>
mille,mille,72
huit,huit,72
cent,cent,72
quatorze,quatorze,72
et,et,82
<Fin nombre>,<>,<>
licencié,licencié,31
en,en,81
<Nombre 1815>,<>,<>
mille,mille,72
huit,huit,72
cent,cent,72
quinze,quinze,72
<Fin nombre>,<>,<>
",",",",p
aggravait,aggraver,18
par,par,81
sa,son,73
mauvaise,mauvais,30
attitude,attitude,22
les,le,71
difficultés,difficulté,22
que,que,52
la,le,71
chute,chute,22
de,de,81
l',le,71
empire,empire,21
avait,avoir,18
causées,causer,12
à,à,81
mon,mon,73
père,père,21
/.,/.,P
le,le,71
capitaine,capitaine,21
Victor,Victor,20
criait,crier,18
dans,dans,81
les,le,71
cafés,café,21
et,et,82
dans,dans,81
les,le,71
bals,bal,21
publics,public,30
que,que,52
les,le,71
Bourbons,Bourbon,20
avaient,avoir,18
vendu,vendre,12
la,le,71
France,France,20
aux,à,81
aux,le,71
cosaques,cosaque,21
/.,/.,P
il,il,51
découvrait,découvrir,18
à,à,81
tout,tout,52
venant,venir,13
une,un,71
cocarde,cocarde,22
tricolore,tricolore,30
cachée,caché,31
dans,dans,81
la,le,71
coiffe,coiffe,22
de,de,81
son,son,73
chapeau,chapeau,21
;,;,p
il,il,51
portait,porter,18
avec,avec,81
ostentation,ostentation,22
une,un,71
canne,canne,22
dont,dont,52
le,le,71
pommeau,pommeau,21
travaillé,travaillé,31
au,à,81
au,le,71
tour,tour,21
avait,avoir,18
pour,pour,81
ombre,ombre,22
la,le,71
silhouette,silhouette,22
de,de,81
l',le,71
empereur,empereur,21
/.,/.,P
si,si,83
vous,vous,51
n',ne,60
avez,avoir,17
pas,pas,60
vu,voir,12
",",",",p
madame,madame,22
",",",",p
certaines,certain,75
lithographies,lithographie,22
de,de,81
Charlet,Charlet,20
",",",",p
vous,vous,51
ne,ne,60
pouvez,pouvoir,17
avoir,avoir,14
aucune,aucun,75
idée,idée,22
de,de,81
la,le,71
physionomie,physionomie,22
de,de,81
l',le,71
oncle,oncle,21
Victor,Victor,20
quand,quand,83
",",",",p
serré,serrer,12
à,à,81
la,le,71
taille,taille,22
dans,dans,81
sa,son,73
redingote,redingote,22
à,à,81
brandebourgs,brandebourg,21
",",",",p
portant,porter,13
sur,sur,81
la,le,71
poitrine,poitrine,22
sa,son,73
croix,croix,22
d',de,81
honneur,honneur,21
et,et,82
des,de,81
des,le,71
violettes,violette,22
",",",",p
il,il,51
se,se,51
promenait,promener,18
dans,dans,81
le,le,71
jardin,jardin,21
des,de,81
des,le,71
Tuileries,Tuileries,20
avec,avec,81
une,un,71
farouche,farouche,30
élégance,élégance,22
/.,/.,P
l',le,71
oisiveté,oisiveté,22
et,et,82
l',le,71
intempérance,intempérance,22
donnèrent,donner,19
le,le,71
plus,plus,60
mauvais,mauvais,30
goût,goût,21
à,à,81
ses,son,73
passions,passion,22
politiques,politique,30
/.,/.,P
il,il,51
insultait,insulter,18
les,le,71
gens,gens,21
qu',que,52
il,il,51
voyait,voir,18
lire,lire,14
la,le,71
Quotidienne,Quotidienne,20
ou,ou,82
le,le,71
Drapeau,Drapeau,20
blanc,blanc,30
",",",",p
et,et,82
les,le,52
forçait,forcer,18
à,à,81
se,se,51
battre,battre,14
avec,avec,81
lui,lui,51
/.,/.,P
il,il,51
eut,avoir,19
ainsi,ainsi,60
la,le,71
douleur,douleur,22
et,et,82
la,le,71
honte,honte,22
de,de,81
blesser,blesser,14
en,en,81
duel,duel,21
un,un,71
enfant,enfant,21
de,de,81
seize,seize,72
ans,an,21
/.,/.,P
enfin,enfin,60
",",",",p
mon,mon,73
oncle,oncle,21
Victor,Victor,20
était,être,18
tout,tout,75
le,le,71
contraire,contraire,21
d',de,81
un,un,71
homme,homme,21
sage,sage,30
;,;,p
et,et,82
",",",",p
comme,comme,83
il,il,51
venait,venir,18
déjeuner,déjeuner,14
et,et,82
dîner,dîner,14
chez,chez,81
nous,nous,51
tous,tout,75
les,le,71
jours,jour,21
que,que,52
dieu,dieu,21
faisait,faire,18
",",",",p
son,son,73
mauvais,mauvais,30
renom,renom,21
s',se,51
attachait,attacher,18
à,à,81
notre,notre,73
foyer,foyer,21
/.,/.,P
mon,mon,73
pauvre,pauvre,30
père,père,21
souffrait,souffrir,18
cruellement,cruellement,60
des,de,81
des,le,71
incartades,incartade,22
de,de,81
son,son,73
hôte,hôte,21
",",",",p
mais,mais,82
",",",",p
comme,comme,83
il,il,51
était,être,18
bon,bon,30
",",",",p
il,il,51
laissait,laisser,18
sans,sans,81
rien,rien,52
dire,dire,14
sa,son,73
porte,porte,22
ouverte,ouvert,31
au,à,81
au,le,71
capitaine,capitaine,21
qui,qui,52
l',le,52
en,en,52
méprisait,mépriser,18
cordialement,cordialement,60
/.,/.,P
ce,ce,52
que,que,52
je,je,51
vous,vous,51
raconte,raconter,17
là,là,60
",",",",p
madame,madame,22
",",",",p
me,je,51
fut,être,19
expliqué,expliquer,12
depuis,depuis,81
/.,/.,P
mais,mais,82
mon,mon,73
oncle,oncle,21
le,le,71
capitaine,capitaine,21
m',je,51
inspirait,inspirer,18
alors,alors,60
le,le,71
plus,plus,60
pur,pur,30
enthousiasme,enthousiasme,21
et,et,82
je,je,51
me,je,51
promettais,promettre,18
bien,bien,60
de,de,81
lui,lui,51
ressembler,ressembler,14
un,un,71
jour,jour,21
autant,autant,60
qu',que,83
il,il,51
me,je,51
serait,être,16
possible,possible,30
/.,/.,P
un,un,71
beau,beau,30
matin,matin,21
",",",",p
pour,pour,81
commencer,commencer,14
la,le,71
ressemblance,ressemblance,22
",",",",p
je,je,51
me,je,51
campai,camper,19
le,le,71
poing,poing,21
sur,sur,81
la,le,71
hanche,hanche,22
et,et,82
jurai,jurer,19
comme,comme,83
un,un,71
mécréant,mécréant,21
/.,/.,P
mon,mon,73
excellente,excellent,30
mère,mère,22
m',je,51
appliqua,appliquer,19
sur,sur,81
la,le,71
joue,joue,22
un,un,71
soufflet,soufflet,21
si,si,60
leste,leste,30
",",",",p
que,que,83
je,je,51
restai,rester,19
quelque,quelque,75
temps,temps,21
stupéfait,stupéfait,30
avant,avant,81
de,de,81
fondre,fondre,14
en,en,81
larmes,larme,22
/.,/.,P
je,je,51
vois,voir,17
encore,encore,60
le,le,71
vieux,vieux,30
fauteuil,fauteuil,21
de,de,81
velours,velours,21
d',de,81
Utrecht,Utrecht,20
jaune,jaune,30
derrière,derrière,81
lequel,lequel,52
je,je,51
répandis,répandre,19
ce,ce,74
jour,jour,21
là,là,60
d',de,81
innombrables,innombrable,30
pleurs,pleur,21
/.,/.,P
j',je,51
étais,être,18
alors,alors,60
un,un,71
bien,bien,60
petit,petit,30
homme,homme,21
/.,/.,P
un,un,71
matin,matin,21
mon,mon,73
père,père,21
",",",",p
m',je,51
ayant,avoir,13
pris,prendre,12
dans,dans,81
ses,son,73
bras,bras,21
",",",",p
selon,selon,81
son,son,73
habitude,habitude,22
",",",",p
me,je,51
sourit,sourire,19
avec,avec,81
cette,ce,74
nuance,nuance,22
de,de,81
raillerie,raillerie,22
qui,qui,52
donnait,donner,18
quelque,quelque,75
chose,chose,22
de,de,81
piquant,piquant,30
à,à,81
son,son,73
éternelle,éternel,30
douceur,douceur,22
/.,/.,P
pendant,pendant,81
qu',que,83
assis,assis,31
sur,sur,81
ses,son,73
genoux,genou,21
je,je,51
jouais,jouer,18
avec,avec,81
ses,son,73
longs,long,30
cheveux,cheveu,21
blancs,blanc,30
",",",",p
il,il,51
me,je,51
disait,dire,18
des,de,81
des,le,71
choses,chose,22
que,que,83
je,je,51
ne,ne,60
comprenais,comprendre,18
pas,pas,60
très,très,60
bien,bien,60
",",",",p
mais,mais,82
qui,qui,52
m',je,51
intéressaient,intéresser,18
beaucoup,beaucoup,60
par,par,81
cela,cela,52
même,même,30
qu',que,52
elles,ils,51
étaient,être,18
mystérieuses,mystérieux,30
/.,/.,P
je,je,51
crois,croire,17
",",",",p
sans,sans,81
en,en,52
être,être,14
bien,bien,60
sûr,sûr,30
",",",",p
qu',que,83
il,il,51
me,je,51
contait,conter,18
",",",",p
ce,ce,74
matin,matin,21
là,là,60
",",",",p
l',le,71
histoire,histoire,22
du,de,81
du,le,71
petit,petit,30
roi,roi,21
d',de,81
Yvetot,Yvetot,20
",",",",p
d',de,81
après,après,81
la,le,71
chanson,chanson,22
/.,/.,P
tout,tout,60
à,à,81
coup,coup,21
nous,nous,51
entendîmes,entendre,19
un,un,71
grand,grand,30
bruit,bruit,21
et,et,82
les,le,71
vitres,vitre,22
résonnèrent,résonner,19
/.,/.,P
mon,mon,73
père,père,21
m',je,51
avait,avoir,18
laissé,laisser,12
glisser,glisser,14
à,à,81
ses,son,73
pieds,pied,21
;,;,p
ses,son,73
bras,bras,21
étendus,étendu,31
battaient,battre,18
l',le,71
air,air,21
en,en,81
tremblant,trembler,13
;,;,p
sa,son,73
face,face,22
était,être,18
inerte,inerte,30
et,et,82
toute,tout,60
blanche,blanc,30
",",",",p
avec,avec,81
des,de,81
des,le,71
yeux,oeil,21
énormes,énorme,30
/.,/.,P
il,il,51
essaya,essayer,19
de,de,81
parler,parler,14
",",",",p
mais,mais,82
ses,son,73
dents,dent,22
claquaient,claquer,18
/.,/.,P
enfin,enfin,60
",",",",p
il,il,51
murmura,murmurer,19
:,:,p
“,“,p
ils,ils,51
l',le,52
ont,avoir,17
fusillé,fusiller,12
/!,/!,P
je,je,51
ne,ne,60
savais,savoir,18
ce,ce,52
qu',que,52
il,il,51
voulait,vouloir,18
dire,dire,14
et,et,82
j',je,51
éprouvais,éprouver,18
une,un,71
terreur,terreur,22
obscure,obscur,30
/.,/.,P
j',je,51
ai,avoir,17
su,savoir,12
depuis,depuis,81
qu',que,83
il,il,51
parlait,parler,18
du,de,81
du,le,71
maréchal,maréchal,21
Ney,Ney,20
",",",",p
tombé,tomber,12
",",",",p
le,le,71
<Nombre 7 décembre 1815>,<>,<>
sept,sept,72
décembre,décembre,21
mille,mille,72
huit,huit,72
cent,cent,72
quinze,quinze,72
<Fin nombre>,<>,<>
",",",",p
sous,sous,81
le,le,71
mur,mur,21
qui,qui,52
fermait,fermer,18
un,un,71
terrain,terrain,21
vague,vague,30
attenant,attenant,30
à,à,81
notre,notre,73
maison,maison,22
/.,/.,P
environ,environ,60
vers,vers,81
ce,ce,74
temps,temps,21
",",",",p
je,je,51
rencontrais,rencontrer,18
souvent,souvent,60
dans,dans,81
l',le,71
escalier,escalier,21
un,un,71
vieillard,vieillard,21
(,(,p
ce,ce,52
n',ne,60
était,être,18
peut-être,peut-être,60
pas,pas,60
tout,tout,60
à,à,81
fait,fait,21
un,un,71
vieillard,vieillard,21
),),p
",",",",p
dont,dont,52
les,le,71
petits,petit,30
yeux,oeil,21
noirs,noir,30
brillaient,briller,18
avec,avec,81
une,un,71
extraordinaire,extraordinaire,30
vivacité,vivacité,22
sur,sur,81
un,un,71
visage,visage,21
basané,basané,30
et,et,82
immobile,immobile,30
/.,/.,P
il,il,51
ne,ne,60
me,je,51
semblait,sembler,18
pas,pas,60
vivant,vivant,30
",",",",p
ou,ou,82
du,de,81
du,le,71
moins,moins,60
",",",",p
il,il,51
ne,ne,60
me,je,51
semblait,sembler,18
pas,pas,60
vivre,vivre,14
de,de,81
la,le,71
même,même,75
façon,façon,22
que,que,83
les,le,71
autres,autre,75
hommes,homme,21
/.,/.,P
j',je,51
avais,avoir,18
vu,voir,12
",",",",p
chez,chez,81
monsieur,monsieur,21
Denon,Denon,20
",",",",p
où,où,60
mon,mon,73
père,père,21
m',je,51
avait,avoir,18
mené,mener,12
",",",",p
une,un,71
momie,momie,22
rapportée,rapporté,31
d',de,81
Egypte,Egypte,20
;,;,p
et,et,82
je,je,51
me,je,51
figurais,figurer,18
de,de,81
bonne,bon,30
foi,foi,22
que,que,83
la,le,71
momie,momie,22
de,de,81
monsieur,monsieur,21
Denon,Denon,20
se,se,51
réveillait,réveiller,18
quand,quand,83
elle,il,51
était,être,18
seule,seul,30
",",",",p
sortait,sortir,18
de,de,81
son,son,73
coffre,coffre,21
doré,doré,31
",",",",p
mettait,mettre,18
un,un,71
habit,habit,21
noisette,noisette,22
et,et,82
une,un,71
perruque,perruque,22
poudrée,poudré,31
",",",",p
et,et,82
que,que,52
c',ce,52
était,être,18
alors,alors,60
monsieur,monsieur,21
de,de,81
Lessay,Lessay,20
/.,/.,P
et,et,82
aujourd'hui,aujourd'hui,60
même,même,60
",",",",p
chère,cher,30
madame,madame,22
",",",",p
tout,tout,60
en,en,81
repoussant,repousser,13
cette,ce,74
opinion,opinion,22
",",",",p
comme,comme,83
dénuée,dénué,30
de,de,81
fondement,fondement,21
",",",",p
je,je,51
dois,devoir,17
confesser,confesser,14
que,que,83
monsieur,monsieur,21
de,de,81
Lessay,Lessay,20
ressemblait,ressembler,18
beaucoup,beaucoup,60
à,à,81
la,le,71
momie,momie,22
de,de,81
monsieur,monsieur,21
Denon,Denon,20
/.,/.,P
c',ce,52
est,être,17
assez,assez,60
pour,pour,81
expliquer,expliquer,14
que,que,83
ce,ce,74
personnage,personnage,21
m',je,51
inspirait,inspirer,18
une,un,71
terreur,terreur,22
fantastique,fantastique,30
/.,/.,P
en,en,81
réalité,réalité,22
",",",",p
monsieur,monsieur,21
de,de,81
Lessay,Lessay,20
était,être,18
un,un,71
petit,petit,30
gentilhomme,gentilhomme,21
et,et,82
un,un,71
grand,grand,30
philosophe,philosophe,21
/.,/.,P
disciple,disciple,21
de,de,81
Mably,Mably,20
et,et,82
de,de,81
Rousseau,Rousseau,20
",",",",p
il,il,51
se,se,51
flattait,flatter,18
d',de,81
être,être,14
sans,sans,81
préjugés,préjugé,21
",",",",p
et,et,82
cette,ce,74
prétention,prétention,22
était,être,18
à,à,81
elle,il,51
seule,seul,30
un,un,71
gros,gros,30
préjugé,préjugé,21
/.,/.,P
il,il,51
détestait,détester,18
le,le,71
fanatisme,fanatisme,21
",",",",p
mais,mais,82
il,il,51
avait,avoir,18
celui,celui,52
de,de,81
la,le,71
tolérance,tolérance,22
/.,/.,P
je,je,51
vous,vous,51
parle,parler,17
",",",",p
madame,madame,22
",",",",p
d',de,81
un,un,71
contemporain,contemporain,21
d',de,81
un,un,71
âge,âge,21
disparu,disparu,31
/.,/.,P
je,je,51
crains,craindre,17
de,de,81
ne,ne,60
pas,pas,60
me,je,51
faire,faire,14
comprendre,comprendre,14
et,et,82
je,je,51
suis,être,17
certain,certain,30
de,de,81
ne,ne,60
pas,pas,60
vous,vous,51
intéresser,intéresser,14
/.,/.,P
cela,cela,52
est,être,17
si,si,60
loin,loin,60
de,de,81
nous,nous,51
/!,/!,P
mais,mais,82
j',je,51
abrège,abréger,17
autant,autant,60
qu',que,83
il,il,51
est,être,17
possible,possible,30
;,;,p
d',de,81
ailleurs,ailleurs,60
je,je,51
ne,ne,60
vous,vous,51
ai,avoir,17
rien,rien,52
promis,promettre,12
d',de,81
intéressant,intéressant,21
",",",",p
et,et,82
vous,vous,51
ne,ne,60
pouviez,pouvoir,18
pas,pas,60
vous,vous,51
attendre,attendre,14
à,à,81
ce,ce,52
qu',que,52
il,il,51
y,y,52
eût,avoir,19
de,de,81
grandes,grand,30
aventures,aventure,22
dans,dans,81
la,le,71
vie,vie,22
de,de,81
Sylvestre,Sylvestre,20
Bonnard,Bonnard,20
/.,/.,P
madame,madame,22
de,de,81
Gabry,Gabry,20
m',je,51
encouragea,encourager,19
à,à,81
poursuivre,poursuivre,14
et,et,82
je,je,51
le,le,52
fis,faire,19
en,en,81
ces,ce,74
termes,terme,21
:,:,p
monsieur,monsieur,21
de,de,81
Lessay,Lessay,20
était,être,18
brusque,brusque,30
avec,avec,81
les,le,71
hommes,homme,21
et,et,82
courtois,courtois,30
envers,envers,81
les,le,71
dames,dame,22
/.,/.,P
il,il,51
baisait,baiser,18
la,le,71
main,main,22
de,de,81
ma,mon,73
mère,mère,22
que,que,52
les,le,71
moeurs,moeurs,22
de,de,81
la,le,71
république,république,22
et,et,82
de,de,81
l',le,71
empire,empire,21
n',ne,60
avaient,avoir,18
point,point,60
habituée,habituer,12
à,à,81
cette,ce,74
galanterie,galanterie,22
/.,/.,P
par,par,81
lui,lui,51
",",",",p
je,je,51
touchai,toucher,19
à,à,81
l',le,71
époque,époque,22
de,de,81
Louis XVI,Louis XVI,20
/.,/.,P
monsieur,monsieur,21
de,de,81
Lessay,Lessay,20
était,être,18
géographe,géographe,21
",",",",p
et,et,82
personne,personne,52
",",",",p
à,à,81
ce,ce,52
que,que,52
je,je,51
crois,croire,17
",",",",p
ne,ne,60
s',se,51
est,être,17
montré,montrer,12
aussi,aussi,60
fier,fier,30
que,que,83
lui,lui,51
de,de,81
s',se,51
occuper,occuper,14
de,de,81
la,le,71
figure,figure,22
de,de,81
ce,ce,74
globe,globe,21
/.,/.,P
il,il,51
avait,avoir,18
fait,faire,12
dans,dans,81
l',le,71
ancien,ancien,30
régime,régime,21
de,de,81
l',le,71
agriculture,agriculture,22
en,en,81
philosophe,philosophe,21
et,et,82
consumé,consumé,31
ainsi,ainsi,60
ses,son,73
champs,champ,21
jusqu',jusque,81
au,à,81
au,le,71
dernier,dernier,30
arpent,arpent,21
/.,/.,P
n',ne,60
ayant,avoir,13
plus,plus,60
une,un,71
motte,motte,22
de,de,81
terre,terre,22
à,à,81
lui,lui,51
",",",",p
il,il,51
s',se,51
empara,emparer,19
du,de,81
du,le,71
globe,globe,21
entier,entier,30
et,et,82
dressa,dresser,19
une,un,71
quantité,quantité,22
extraordinaire,extraordinaire,30
de,de,81
cartes,carte,22
",",",",p
d',de,81
après,après,81
les,le,71
relations,relation,22
de,de,81
voyageurs,voyageur,21
/.,/.,P
mais,mais,82
",",",",p
nourri,nourri,31
comme,comme,83
il,il,51
l',le,52
était,être,18
de,de,81
la,le,71
plus,plus,60
pure,pur,30
moelle,moelle,22
de,de,81
l',le,71
encyclopédie,encyclopédie,22
",",",",p
il,il,51
ne,ne,60
se,se,51
bornait,borner,18
pas,pas,60
à,à,81
parquer,parquer,14
les,le,71
humains,humain,21
à,à,81
tel,tel,75
degré,degré,21
",",",",p
tant,tant,60
de,de,81
minutes,minute,22
et,et,82
tant,tant,60
de,de,81
secondes,seconde,22
de,de,81
latitude,latitude,22
et,et,82
de,de,81
longitude,longitude,22
/.,/.,P
il,il,51
s',se,51
occupait,occuper,18
de,de,81
leur,leur,73
bonheur,bonheur,21
",",",",p
hélas,hélas,60
/!,/!,P
il,il,51
est,être,17
à,à,81
remarquer,remarquer,14
",",",",p
madame,madame,22
",",",",p
que,que,83
les,le,71
hommes,homme,21
qui,qui,52
se,se,51
sont,être,17
occupés,occuper,12
du,de,81
du,le,71
bonheur,bonheur,21
des,de,81
des,le,71
peuples,peuple,21
ont,avoir,17
rendu,rendre,12
leurs,leur,73
proches,proche,21
bien,bien,60
malheureux,malheureux,30
/.,/.,P
monsieur,monsieur,21
de,de,81
Lessay,Lessay,20
",",",",p
plus,plus,60
géomètre,géomètre,21
que,que,83
Dalembert,Dalembert,20
",",",",p
plus,plus,60
philosophe,philosophe,30
que,que,83
Jean-Jacques,Jean-Jacques,20
",",",",p
était,être,18
aussi,aussi,60
plus,plus,60
royaliste,royaliste,30
que,que,83
Louis XVIII,Louis XVIII,20
/.,/.,P
mais,mais,82
son,son,73
amour,amour,21
pour,pour,81
le,le,71
roi,roi,21
n',ne,60
était,être,18
rien,rien,52
en,en,81
comparaison,comparaison,22
de,de,81
sa,son,73
haine,haine,22
pour,pour,81
l',le,71
empereur,empereur,21
/.,/.,P
il,il,51
était,être,18
entré,entrer,12
dans,dans,81
la,le,71
conspiration,conspiration,22
de,de,81
Georges,Georges,20
contre,contre,81
le,le,71
premier,premier,72
consul,consul,21
;,;,p
mais,mais,82
l',le,71
instruction,instruction,22
",",",",p
l',le,52
ayant,avoir,13
ignoré,ignorer,12
ou,ou,82
méprisé,mépriser,12
",",",",p
il,il,51
ne,ne,60
figura,figurer,19
pas,pas,60
parmi,parmi,81
les,le,71
inculpés,inculpé,21
;,;,p
il,il,51
ne,ne,60
pardonna,pardonner,19
jamais,jamais,60
cette,ce,74
injure,injure,22
à,à,81
Bonaparte,Bonaparte,20
",",",",p
qu',que,83
il,il,51
nommait,nommer,18
l',le,71
ogre,ogre,21
de,de,81
Corse,Corse,20
et,et,82
à,à,81
qui,qui,52
il,il,51
n',ne,60
aurait,avoir,16
jamais,jamais,60
confié,confier,12
",",",",p
disait,dire,18
il,il,51
",",",",p
un,un,71
régiment,régiment,21
",",",",p
tant,tant,60
il,il,51
le,le,52
trouvait,trouver,18
un,un,71
pitoyable,pitoyable,30
militaire,militaire,21
/.,/.,P
en,en,81
<Nombre 1820>,<>,<>
mille,mille,72
huit,huit,72
cent,cent,72
vingt,vingt,72
<Fin nombre>,<>,<>
",",",",p
monsieur,monsieur,21
de,de,81
Lessay,Lessay,20
",",",",p
veuf,veuf,21
depuis,depuis,81
de,de,81
longues,long,30
années,année,22
",",",",p
épousa,épouser,19
",",",",p
à,à,81
l',le,71
âge,âge,21
de,de,81
soixante,soixante,72
ans,an,21
environ,environ,60
",",",",p
une,un,71
très,très,60
jeune,jeune,30
femme,femme,22
qu',que,83
il,il,51
employa,employer,19
impitoyablement,impitoyablement,60
à,à,81
la,le,71
confection,confection,22
de,de,81
ses,son,73
cartes,carte,22
et,et,82
qui,qui,52
",",",",p
après,après,81
quelques,quelque,75
années,année,22
de,de,81
mariage,mariage,21
",",",",p
lui,lui,51
donna,donner,19
une,un,71
fille,fille,22
et,et,82
mourut,mourir,19
en,en,81
couches,couche,22
/.,/.,P
ma,mon,73
mère,mère,22
l',le,52
avait,avoir,18
soignée,soigner,12
dans,dans,81
sa,son,73
courte,court,30
maladie,maladie,22
;,;,p
elle,il,51
veilla,veiller,19
à,à,81
ce,ce,52
que,que,52
l',le,71
enfant,enfant,21
ne,ne,60
manquât,manquer,18
de,de,81
rien,rien,52
/.,/.,P
cette,ce,74
enfant,enfant,21
se,se,51
nommait,nommer,18
Clémentine,Clémentine,20
/.,/.,P
c',ce,52
est,être,17
de,de,81
cette,ce,74
naissance,naissance,22
et,et,82
de,de,81
cette,ce,74
mort,mort,22
que,que,52
datent,dater,17
les,le,71
relations,relation,22
de,de,81
ma,mon,73
famille,famille,22
avec,avec,81
monsieur,monsieur,21
de,de,81
Lessay,Lessay,20
/.,/.,P
comme,comme,83
je,je,51
sortais,sortir,18
alors,alors,60
de,de,81
la,le,71
première,premier,72
enfance,enfance,22
",",",",p
je,je,51
m',je,51
obscurcis,obscurcir,19
et,et,82
m',je,51
épaissis,épaissir,19
;,;,p
je,je,51
perdis,perdre,19
le,le,71
don,don,21
charmant,charmant,30
de,de,81
voir,voir,14
et,et,82
de,de,81
