11630
<Corpus Saint-Jean (Dominique Labbé et Jacques Savoy 2017) - 185e extrait>,<>,<>
-,-,p
n',ne,60
y,y,52
est,être,17
pas,pas,60
resté,rester,12
",",",",p
a,avoir,17
voulu,vouloir,12
être,être,14
bachelier,bachelier,21
",",",",p
arriver,arriver,14
aux,à,81
aux,le,71
honneurs,honneur,21
",",",",p
et,et,82
s',se,51
est,être,17
installé,installer,12
dans,dans,81
une,un,71
petite,petit,30
chambre,chambre,22
au,à,81
au,le,71
fond,fond,21
d',de,81
une,un,71
rue,rue,22
noire,noir,30
",",",",p
d',de,81
où,où,60
il,il,51
sort,sortir,17
",",",",p
le,le,71
jour,jour,21
",",",",p
pour,pour,81
donner,donner,14
quelques,quelque,75
leçons,leçon,22
à,à,81
dix,dix,72
sous,sous,81
l',le,71
heure,heure,22
",",",",p
et,et,82
où,où,60
il,il,51
rentre,rentrer,17
",",",",p
le,le,71
soir,soir,21
",",",",p
pour,pour,81
faire,faire,14
la,le,71
cour,cour,22
à,à,81
une,un,71
paysanne,paysanne,22
qui,qui,52
sera,être,15
ma,mon,73
mère,mère,22
",",",",p
et,et,82
qui,qui,52
accomplit,accomplir,17
pour,pour,81
le,le,71
moment,moment,21
ses,son,73
devoirs,devoir,21
de,de,81
nièce,nièce,22
dévouée,dévoué,31
près,près,81
d',de,81
une,un,71
tante,tante,22
malade,malade,30
/.,/.,P
on,on,51
se,se,51
brouille,brouiller,17
pour,pour,81
cela,cela,52
avec,avec,81
l',le,71
oncle,oncle,21
curé,curé,31
",",",",p
on,on,51
dit,dire,17
adieu,adieu,21
à,à,81
l',le,71
église,église,22
;,;,p
on,on,51
s',se,51
aime,aimer,17
",",",",p
on,on,51
“,“,p
s',se,51
accorde,accorder,17
",",",",p
“,“,p
on,on,51
s',se,51
épouse,épouser,17
/!,/!,P
on,on,51
est,être,17
aussi,aussi,60
au,à,81
au,le,71
plus,plus,60
mal,mal,60
avec,avec,81
les,le,71
père,père,21
et,et,82
mère,mère,22
",",",",p
à,à,81
qui,qui,52
l',l',94
on,on,51
a,avoir,17
fait,faire,12
des,de,81
des,le,71
sommations,sommation,22
pour,pour,81
arriver,arriver,14
à,à,81
ce,ce,74
mariage,mariage,21
de,de,81
la,le,71
débine,débine,22
et,et,82
de,de,81
la,le,71
misère,misère,22
/.,/.,P
je,je,51
suis,être,17
le,le,71
premier,premier,72
enfant,enfant,21
de,de,81
cette,ce,74
union,union,22
bénie,béni,31
/.,/.,P
je,je,51
viens,venir,17
au,à,81
au,le,71
monde,monde,21
dans,dans,81
un,un,71
lit,lit,21
de,de,81
vieux,vieux,30
bois,bois,21
qui,qui,52
a,avoir,17
des,de,81
des,le,71
punaises,punaise,22
de,de,81
village,village,21
et,et,82
des,de,81
des,le,71
puces,puce,22
de,de,81
séminaire,séminaire,21
/.,/.,P
la,le,71
maison,maison,22
appartient,appartenir,17
à,à,81
une,un,71
dame,dame,22
de,de,81
cinquante,cinquante,72
ans,an,21
qui,qui,52
n',ne,60
a,avoir,17
que,que,83
deux,deux,72
dents,dent,22
",",",",p
l',le,71
une,un,52
marron,marron,30
et,et,82
l',le,71
autre,autre,52
bleue,bleu,30
",",",",p
et,et,82
qui,qui,52
rit,rire,17
toujours,toujours,60
;,;,p
elle,il,51
est,être,17
bonne,bon,30
et,et,82
tout,tout,75
le,le,71
monde,monde,21
l',le,52
aime,aimer,17
/.,/.,P
son,son,73
mari,mari,21
s',se,51
est,être,17
noyé,noyer,12
en,en,81
faisant,faire,13
le,le,71
vin,vin,21
dans,dans,81
une,un,71
cuve,cuve,22
;,;,p
ce,ce,52
qui,qui,52
me,je,51
fait,faire,17
beaucoup,beaucoup,60
rêver,rêver,14
et,et,82
me,je,51
donne,donner,17
grand'peur,grand-peur,22
des,de,81
des,le,71
cuves,cuve,22
",",",",p
mais,mais,82
grand,grand,30
amour,amour,21
du,de,81
du,le,71
vin,vin,21
/.,/.,P
il,il,51
faut,falloir,17
que,que,83
ce,ce,52
soit,être,17
bien,bien,60
bon,bon,30
pour,pour,81
que,que,83
monsieur,monsieur,21
Garnier,Garnier,20
-,-,p
c',ce,52
est,être,17
son,son,73
nom,nom,21
-,-,p
en,en,52
ait,avoir,17
pris,prendre,12
jusqu',jusque,81
à,à,81
mourir,mourir,14
/.,/.,P
madame,madame,22
Garnier,Garnier,20
boit,boire,17
",",",",p
tous,tout,75
les,le,71
dimanches,dimanche,21
",",",",p
de,de,81
ce,ce,74
vin,vin,21
qui,qui,52
sent,sentir,17
l',le,71
homme,homme,21
qu',que,52
elle,il,51
a,avoir,17
aimé,aimer,12
:,:,p
les,le,71
souliers,soulier,21
du,de,81
du,le,71
mort,mort,21
sont,être,17
aussi,aussi,60
sur,sur,81
une,un,71
planche,planche,22
",",",",p
comme,comme,83
deux,deux,72
chopines,chopine,22
vides,vide,30
/.,/.,P
on,on,51
se,se,51
grise,griser,17
pas,pas,60
mal,mal,60
dans,dans,81
la,le,71
maison,maison,22
où,où,60
je,je,51
demeure,demeurer,17
/.,/.,P
un,un,71
abbé,abbé,21
qui,qui,52
reste,rester,17
sur,sur,81
notre,notre,73
carré,carré,21
ne,ne,60
sort,sortir,17
jamais,jamais,60
de,de,81
table,table,22
sans,sans,81
avoir,avoir,14
les,le,71
yeux,oeil,21
hors,hors,81
de,de,81
la,le,71
tête,tête,22
",",",",p
les,le,71
joues,joue,22
luisantes,luisant,30
",",",",p
l',le,71
oreille,oreille,22
en,en,81
feu,feu,21
/.,/.,P
sa,son,73
bouche,bouche,22
laisse,laisser,17
passer,passer,14
un,un,71
souffle,souffle,21
qui,qui,52
sent,sentir,17
le,le,71
fût,fût,21
",",",",p
et,et,82
son,son,73
nez,nez,21
a,avoir,17
l',le,71
air,air,21
d',de,81
une,un,71
tomate,tomate,22
écorchée,écorché,31
/.,/.,P
son,son,73
bréviaire,bréviaire,21
embaume,embaumer,17
la,le,71
matelotte,matelote,22
/.,/.,P
il,il,51
a,avoir,17
une,un,71
bonne,bonne,22
",",",",p
mademoiselle,mademoiselle,22
Henriette,Henriette,20
",",",",p
qu',que,52
il,il,51
regarde,regarder,17
de,de,81
côté,côté,21
",",",",p
quand,quand,83
il,il,51
a,avoir,17
bu,boire,12
/.,/.,P
on,on,51
parle,parler,17
quelquefois,quelquefois,60
d',de,81
elle,il,51
et,et,82
de,de,81
lui,lui,51
dans,dans,81
les,le,71
coins,coin,21
/.,/.,P
au,à,81
au,le,71
second,second,72
",",",",p
monsieur,monsieur,21
Grélin,Grélin,20
/.,/.,P
il,il,51
est,être,17
lieutenant,lieutenant,21
des,de,81
des,le,71
pompiers,pompier,21
",",",",p
et,et,82
",",",",p
le,le,71
jour,jour,21
de,de,81
la,le,71
fête-dieu,fête-Dieu,22
",",",",p
il,il,51
commande,commander,17
sur,sur,81
la,le,71
place,place,22
/.,/.,P
monsieur,monsieur,21
Grélin,Grélin,20
est,être,17
architecte,architecte,21
",",",",p
mais,mais,82
on,on,51
dit,dire,17
qu',que,83
il,il,51
n',ne,60
y,y,52
entend,entendre,17
rien,rien,52
",",",",p
que,que,83
“,“,p
c',ce,52
est,être,17
lui,lui,51
qui,qui,52
est,être,17
cause,cause,22
que,que,83
le,le,71
Breuil,Breuil,20
est,être,17
toujours,toujours,60
plein,plein,30
d',de,81
eau,eau,22
",",",",p
qu',que,52
il,il,51
a,avoir,17
coûté,coûter,12
<Nombre 50000 francs>,<>,<>
cinquante,cinquante,72
mille,mille,72
francs,franc,21
<Fin nombre>,<>,<>
à,à,81
la,le,71
ville,ville,22
",",",",p
et,et,82
que,que,52
",",",",p
sans,sans,81
sa,son,73
femme,femme,22
/…,/…,P
“,“,p
on,on,51
dit,dire,17
je,je,51
ne,ne,60
sais,savoir,17
quoi,quoi,52
de,de,81
sa,son,73
femme,femme,22
/.,/.,P
elle,il,51
est,être,17
gentille,gentil,30
",",",",p
avec,avec,81
de,de,81
grands,grand,30
yeux,oeil,21
noirs,noir,30
",",",",p
de,de,81
petites,petit,30
dents,dent,22
blanches,blanc,30
",",",",p
un,un,71
peu,peu,60
de,de,81
moustache,moustache,22
sur,sur,81
la,le,71
lèvre,lèvre,22
;,;,p
elle,il,51
fait,faire,17
toujours,toujours,60
bouffer,bouffer,14
son,son,73
jupon,jupon,21
et,et,82
sonner,sonner,14
ses,son,73
talons,talon,21
quand,quand,83
elle,il,51
marche,marcher,17
/.,/.,P
elle,il,51
a,avoir,17
l',le,71
accent,accent,21
du,de,81
du,le,71
Midi,Midi,20
",",",",p
et,et,82
nous,nous,51
nous,nous,51
amusons,amuser,17
à,à,81
l',le,52
imiter,imiter,14
quelquefois,quelquefois,60
/.,/.,P
on,on,51
dit,dire,17
qu',que,83
elle,il,51
a,avoir,17
des,de,81
des,le,71
“,“,p
amants,amant,21
“,“,p
/.,/.,P
je,je,51
ne,ne,60
sais,savoir,17
pas,pas,60
ce,ce,52
que,que,52
c',ce,52
est,être,17
",",",",p
mais,mais,82
je,je,51
sais,savoir,17
bien,bien,60
qu',que,83
elle,il,51
est,être,17
bonne,bon,30
pour,pour,81
moi,moi,51
",",",",p
qu',que,83
elle,il,51
me,je,51
donne,donner,17
",",",",p
en,en,81
passant,passer,13
",",",",p
des,de,81
des,le,71
tapes,tape,22
sur,sur,81
les,le,71
joues,joue,22
",",",",p
et,et,82
que,que,52
j',je,51
aime,aimer,17
à,à,81
ce,ce,52
qu',que,52
elle,il,51
m',je,51
embrasse,embrasser,17
",",",",p
parce qu',parce que,83
elle,il,51
sent,sentir,17
bon,bon,60
/.,/.,P
les,le,71
gens,gens,21
de,de,81
la,le,71
maison,maison,22
ont,avoir,17
l',le,71
air,air,21
de,de,81
l',le,52
éviter,éviter,14
un,un,71
peu,peu,60
",",",",p
mais,mais,82
sans,sans,81
le,le,52
lui,lui,51
montrer,montrer,14
/.,/.,P
“,“,p
vous,vous,51
dites,dire,17
donc,donc,82
qu',que,83
elle,il,51
est,être,17
bien,bien,60
avec,avec,81
l',le,71
adjoint,adjoint,21
/?,/?,P
-,-,p
oui,oui,60
",",",",p
oui,oui,60
",",",",p
au,à,81
au,le,71
mieux,mieux,60
/!,/!,P
-,-,p
ah,ah,93
!,!,p
ah,ah,93
!,!,p
et,et,82
ce,ce,74
pauvre,pauvre,30
Grélin,Grélin,20
/?,/?,P
“,“,p
j',je,51
entends,entendre,17
cela,cela,52
de,de,81
temps,temps,21
en,en,81
temps,temps,21
",",",",p
et,et,82
ma,mon,73
mère,mère,22
ajoute,ajouter,17
des,de,81
des,le,71
mots,mot,21
que,que,52
je,je,51
ne,ne,60
comprends,comprendre,17
pas,pas,60
/.,/.,P
“,“,p
nous-autres,nous-autre,51
",",",",p
les,le,71
honnêtes,honnête,30
femmes,femme,22
",",",",p
nous,nous,51
mourons,mourir,17
de,de,81
faim,faim,22
/.,/.,P
celles-là,celui-là,52
",",",",p
on,on,51
leur,leur,52
fourre,fourrer,17
des,de,81
des,le,71
places,place,22
pour,pour,81
leurs,leur,73
maris,mari,21
",",",",p
des,de,81
des,le,71
robes,robe,22
pour,pour,81
leurs,leur,73
fêtes,fête,22
/!,/!,P
“,“,p
est,être,17
ce,ce,52
que,que,83
madame,madame,22
Grélin,Grélin,20
n',ne,60
est,être,17
pas,pas,60
honnête,honnête,30
/?,/?,P
que,que,52
fait,faire,17
elle,il,51
/?,/?,P
qu',que,52
y,y,52
a,avoir,17
t,t,94
il,il,51
?,?,p
pauvre,pauvre,30
Grélin,Grélin,20
/!,/!,P
mais,mais,82
Grélin,Grélin,20
a,avoir,17
l',le,71
air,air,21
content,content,30
comme,comme,83
tout,tout,52
/.,/.,P
ils,ils,51
sont,être,17
toujours,toujours,60
à,à,81
donner,donner,14
des,de,81
des,le,71
caresses,caresse,22
et,et,82
des,de,81
des,le,71
joujoux,joujou,21
à,à,81
leurs,leur,73
enfants,enfant,21
;,;,p
on,on,51
ne,ne,60
me,je,51
donne,donner,17
que,que,83
des,de,81
des,le,71
gifles,gifle,22
",",",",p
on,on,51
ne,ne,60
me,je,51
parle,parler,17
que,que,83
de,de,81
l',le,71
enfer,enfer,21
",",",",p
on,on,51
me,je,51
dit,dire,17
toujours,toujours,60
que,que,83
je,je,51
crie,crier,17
trop,trop,60
/.,/.,P
je,je,51
serais,être,16
bien,bien,60
plus,plus,60
heureux,heureux,30
si,si,83
j',je,51
étais,être,18
le,le,71
fils,fils,21
à,à,81
Grélin,Grélin,20
:,:,p
mais,mais,82
voilà,voilà,81
/!,/!,P
l',le,71
adjoint,adjoint,21
viendrait,venir,16
chez,chez,81
nous,nous,51
quand,quand,83
ma,mon,73
mère,mère,22
serait,être,16
seule,seul,30
/…,/…,P
ça,ça,52
me,je,51
serait,être,16
bien,bien,60
égal,égal,30
",",",",p
à,à,81
moi,moi,51
/.,/.,P
madame,madame,22
Toullier,Toullier,20
reste,rester,17
au,à,81
au,le,71
troisième,troisième,72
:,:,p
voilà,voilà,81
une,un,71
femme,femme,22
honnête,honnête,30
/!,/!,P
madame,madame,22
Toullier,Toullier,20
vient,venir,17
à,à,81
la,le,71
maison,maison,22
avec,avec,81
son,son,73
ouvrage,ouvrage,21
",",",",p
et,et,82
ma,mon,73
mère,mère,22
et,et,82
elle,il,51
causent,causer,17
des,de,81
des,le,71
gens,gens,21
d',de,81
en,en,81
bas,bas,21
",",",",p
des,de,81
des,le,71
gens,gens,21
de,de,81
dessus,dessus,60
",",",",p
et,et,82
aussi,aussi,60
des,de,81
des,le,71
gens,gens,21
de,de,81
Raphaël,Raphaël,20
et,et,82
d',de,81
Espailly,Espailly,20
/.,/.,P
madame,madame,22
Toullier,Toullier,20
prise,priser,17
",",",",p
a,avoir,17
des,de,81
des,le,71
poils,poil,21
plein,plein,81
les,le,71
oreilles,oreille,22
",",",",p
des,de,81
des,le,71
pieds,pied,21
avec,avec,81
des,de,81
des,le,71
oignons,oignon,21
;,;,p
elle,il,51
est,être,17
plus,plus,60
honnête,honnête,30
que,que,83
madame,madame,22
Grélin,Grélin,20
/.,/.,P
elle,il,51
est,être,17
plus,plus,60
bête,bête,30
et,et,82
plus,plus,60
laide,laid,30
aussi,aussi,60
/.,/.,P
quels,quel,75
souvenirs,souvenir,21
ai,avoir,17
je,je,51
encore,encore,60
de,de,81
ma,mon,73
vie,vie,22
de,de,81
petit,petit,30
enfant,enfant,21
/?,/?,P
je,je,51
me,je,51
rappelle,rappeler,17
que,que,83
devant,devant,81
la,le,71
fenêtre,fenêtre,22
les,le,71
oiseaux,oiseau,21
viennent,venir,17
l',le,71
hiver,hiver,21
picorer,picorer,14
dans,dans,81
la,le,71
neige,neige,22
;,;,p
que,que,83
",",",",p
l',le,71
été,été,21
",",",",p
je,je,51
salis,salir,17
mes,mon,73
culottes,culotte,22
dans,dans,81
une,un,71
cour,cour,22
qui,qui,52
sent,sentir,17
mauvais,mauvais,30
;,;,p
qu',que,83
au,à,81
au,le,71
fond,fond,21
de,de,81
la,le,71
cave,cave,22
",",",",p
un,un,52
des,de,81
des,le,71
locataires,locataire,21
engraisse,engraisser,17
des,de,81
des,le,71
dindes,dinde,22
/.,/.,P
on,on,51
me,je,51
laisse,laisser,17
pétrir,pétrir,14
des,de,81
des,le,71
boulettes,boulette,22
de,de,81
son,son,73
mouillé,mouillé,31
",",",",p
avec,avec,81
lesquelles,lequel,52
on,on,51
les,le,52
bourre,bourrer,17
",",",",p
et,et,82
elles,ils,51
étouffent,étouffer,17
/.,/.,P
ma,mon,73
grande,grand,30
joie,joie,22
est,être,17
de,de,81
les,le,52
voir,voir,14
suffoquer,suffoquer,14
",",",",p
devenir,devenir,14
bleues,bleu,30
/.,/.,P
il,il,51
paraît,paraître,17
que,que,83
j',je,51
aime,aimer,17
le,le,71
bleu,bleu,21
/!,/!,P
ma,mon,73
mère,mère,22
apparaît,apparaître,17
souvent,souvent,60
pour,pour,81
me,je,51
prendre,prendre,14
par,par,81
les,le,71
oreilles,oreille,22
et,et,82
me,je,51
calotter,calotter,14
/.,/.,P
c',ce,52
est,être,17
pour,pour,81
mon,mon,73
bien,bien,21
;,;,p
aussi,aussi,60
",",",",p
plus,plus,60
elle,il,51
m',je,51
arrache,arracher,17
de,de,81
cheveux,cheveu,21
",",",",p
plus,plus,60
elle,il,51
me,je,51
donne,donner,17
de,de,81
taloches,taloche,22
",",",",p
et,et,82
plus,plus,60
je,je,51
suis,être,17
persuadé,persuader,12
qu',que,83
elle,il,51
est,être,17
une,un,71
bonne,bon,30
mère,mère,22
et,et,82
que,que,83
je,je,51
suis,être,17
un,un,71
enfant,enfant,21
ingrat,ingrat,30
/.,/.,P
oui,oui,60
ingrat,ingrat,30
!,!,p
car,car,82
il,il,51
m',je,51
est,être,17
arrivé,arriver,12
quelquefois,quelquefois,60
",",",",p
le,le,71
soir,soir,21
",",",",p
en,en,81
grattant,gratter,13
mes,mon,73
bosses,bosse,22
",",",",p
de,de,81
ne,ne,60
pas,pas,60
me,je,51
mettre,mettre,14
à,à,81
la,le,52
bénir,bénir,14
",",",",p
et,et,82
c',ce,52
est,être,17
à,à,81
la,le,71
fin,fin,22
de,de,81
mes,mon,73
prières,prière,22
",",",",p
tout,tout,60
à,à,81
fait,fait,21
",",",",p
que,que,52
je,je,51
demande,demander,17
à,à,81
dieu,dieu,21
de,de,81
lui,lui,51
garder,garder,14
la,le,71
santé,santé,22
pour,pour,81
veiller,veiller,14
sur,sur,81
moi,moi,51
et,et,82
me,je,51
continuer,continuer,14
ses,son,73
bons,bon,30
soins,soin,21
/.,/.,P
je,je,51
suis,être,17
grand,grand,30
",",",",p
je,je,51
vais,aller,17
à,à,81
l',le,71
école,école,22
/.,/.,P
oh,oh,93
!,!,p
la,le,71
belle,beau,30
petite,petit,30
école,école,22
/!,/!,P
oh,oh,93
!,!,p
la,le,71
belle,beau,30
rue,rue,22
!,!,p
et,et,82
si,si,60
vivante,vivant,30
",",",",p
les,le,71
jours,jour,21
de,de,81
foire,foire,22
/!,/!,P
les,le,71
chevaux,cheval,21
qui,qui,52
hennissent,hennir,17
;,;,p
les,le,71
cochons,cochon,21
qui,qui,52
se,se,51
traînent,traîner,17
en,en,81
grognant,grogner,13
",",",",p
une,un,71
corde,corde,22
à,à,81
la,le,71
patte,patte,22
;,;,p
les,le,71
poulets,poulet,21
qui,qui,52
s',se,51
égosillent,égosiller,17
dans,dans,81
les,le,71
cages,cage,22
;,;,p
les,le,71
paysannes,paysanne,22
en,en,81
tablier,tablier,21
vert,vert,30
",",",",p
avec,avec,81
des,de,81
des,le,71
jupons,jupon,21
écarlates,écarlate,30
;,;,p
les,le,71
fromages,fromage,21
bleus,bleu,30
",",",",p
les,le,71
tomes,tome,21
fraîches,frais,30
",",",",p
les,le,71
paniers,panier,21
de,de,81
fruits,fruit,21
;,;,p
les,le,71
radis,radis,21
roses,rose,30
",",",",p
les,le,71
choux,chou,21
verts,vert,30
!,!,p
/…,/…,P
il,il,51
y,y,52
avait,avoir,18
une,un,71
auberge,auberge,22
tout,tout,60
près,près,81
de,de,81
l',le,71
école,école,22
",",",",p
et,et,82
l',l',94
on,on,51
y,y,52
déchargeait,décharger,18
souvent,souvent,60
du,de,81
du,le,71
foin,foin,21
/.,/.,P
le,le,71
foin,foin,21
",",",",p
où,où,60
l',l',94
on,on,51
s',se,51
enfouissait,enfouir,18
jusqu',jusque,81
aux,à,81
aux,le,71
yeux,oeil,21
",",",",p
d',de,81
où,où,60
l',l',94
on,on,51
sortait,sortir,18
hérissé,hérissé,31
et,et,82
suant,suant,30
",",",",p
avec,avec,81
des,de,81
des,le,71
brins,brin,21
qui,qui,52
vous,vous,51
étaient,être,18
restés,rester,12
dans,dans,81
le,le,71
cou,cou,21
",",",",p
le,le,71
dos,dos,21
",",",",p
les,le,71
jambes,jambe,22
",",",",p
et,et,82
vous,vous,51
piquaient,piquer,18
comme,comme,83
des,de,81
des,le,71
épingles,épingle,22
!,!,p
/…,/…,P
on,on,51
perdait,perdre,18
ses,son,73
livres,livre,21
dans,dans,81
la,le,71
meule,meule,22
",",",",p
son,son,73
petit,petit,30
panier,panier,21
",",",",p
son,son,73
ceinturon,ceinturon,21
",",",",p
une,un,71
galoche,galoche,22
/…,/…,P
toutes,tout,75
les,le,71
joies,joie,22
d',de,81
une,un,71
fête,fête,22
",",",",p
toutes,tout,75
les,le,71
émotions,émotion,22
d',de,81
un,un,71
danger,danger,21
/…,/…,P
quelles,quel,75
minutes,minute,22
/!,/!,P
quand,quand,83
il,il,51
passe,passer,17
une,un,71
voiture,voiture,22
de,de,81
foin,foin,21
",",",",p
j',je,51
ôte,ôter,17
mon,mon,73
chapeau,chapeau,21
et,et,82
je,je,51
la,le,52
suis,suivre,17
/.,/.,P
<II>,<>,<>
la,le,71
famille,famille,22
/.,/.,P
deux,deux,72
tantes,tante,22
du,de,81
du,le,71
côté,côté,21
de,de,81
ma,mon,73
mère,mère,22
",",",",p
la,le,71
tante,tante,22
Rosalie,Rosalie,20
et,et,82
la,le,71
tatan,tante,22
Mariou,Mariou,20
/.,/.,P
on,on,51
appelle,appeler,17
cette,ce,74
dernière,dernier,30
tatan,tante,22
;,;,p
je,je,51
ne,ne,60
sais,savoir,17
pourquoi,pourquoi,60
",",",",p
parce qu',parce que,83
elle,il,51
est,être,17
plus,plus,60
caressante,caressant,30
peut-être,peut-être,60
/.,/.,P
je,je,51
vois,voir,17
toujours,toujours,60
son,son,73
grand,grand,30
rire,rire,21
blanc,blanc,30
et,et,82
doux,doux,30
dans,dans,81
son,son,73
visage,visage,21
brun,brun,30
:,:,p
elle,il,51
est,être,17
maigre,maigre,30
et,et,82
assez,assez,60
gracieuse,gracieux,30
",",",",p
elle,il,51
est,être,17
femme,femme,22
/.,/.,P
ma,mon,73
tante,tante,22
Rosalie,Rosalie,20
",",",",p
son,son,73
aînée,aînée,22
",",",",p
est,être,17
énorme,énorme,30
",",",",p
un,un,71
peu,peu,60
voûtée,voûté,31
;,;,p
elle,il,51
a,avoir,17
l',le,71
air,air,21
d',de,81
un,un,71
chantre,chantre,21
;,;,p
elle,il,51
ressemble,ressembler,17
au,à,81
au,le,71
père,père,21
Jauchard,Jauchard,20
",",",",p
le,le,71
boulanger,boulanger,21
qui,qui,52
entonne,entonner,17
les,le,71
vêpres,vêpres,22
le,le,71
dimanche,dimanche,21
et,et,82
qui,qui,52
commence,commencer,17
les,le,71
cantiques,cantique,21
quand,quand,83
on,on,51
fait,faire,17
le,le,71
chemin,chemin,21
de,de,81
la,le,71
croix,croix,22
/.,/.,P
elle,il,51
est,être,17
l',le,71
homme,homme,21
dans,dans,81
son,son,73
ménage,ménage,21
;,;,p
son,son,73
mari,mari,21
",",",",p
mon,mon,73
oncle,oncle,21
Jean,Jean,20
ne,ne,60
compte,compter,17
pas,pas,60
:,:,p
il,il,51
se,se,51
contente,contenter,17
de,de,81
gratter,gratter,14
une,un,71
petite,petit,30
verrue,verrue,22
qui,qui,52
joue,jouer,17
le,le,71
grain,grain,21
de,de,81
beauté,beauté,22
dans,dans,81
son,son,73
visage,visage,21
fripé,fripé,31
",",",",p
tiré,tiré,31
",",",",p
ridé,ridé,31
/.,/.,P
-,-,p
j',je,51
ai,avoir,17
remarqué,remarquer,12
",",",",p
depuis,depuis,81
",",",",p
que,que,83
beaucoup,beaucoup,60
de,de,81
paysans,paysan,21
ont,avoir,17
de,de,81
ces,ce,74
figures,figure,22
là,là,60
",",",",p
rusées,rusé,31
",",",",p
vieillottes,vieillot,30
",",",",p
pointues,pointu,30
;,;,p
ils,ils,51
ont,avoir,17
du,de,81
du,le,71
sang,sang,21
de,de,81
théâtre,théâtre,21
ou,ou,82
de,de,81
cour,cour,22
qui,qui,52
s',se,51
est,être,17
égaré,égarer,12
un,un,71
soir,soir,21
de,de,81
fête,fête,22
ou,ou,82
de,de,81
comédie,comédie,22
dans,dans,81
la,le,71
grange,grange,22
ou,ou,82
l',le,71
auberge,auberge,22
",",",",p
et,et,82
ils,ils,51
sentent,sentir,17
le,le,71
cabotin,cabotin,21
",",",",p
le,le,71
ci-devant,ci-devant,21
",",",",p
le,le,71
vieux,vieux,30
noble,noble,21
",",",",p
à,à,81
travers,travers,21
les,le,71
odeurs,odeur,22
de,de,81
l',le,71
étable,étable,22
à,à,81
cochons,cochon,21
et,et,82
du,de,81
du,le,71
fumier,fumier,21
:,:,p
ratatinés,ratatiné,31
par,par,81
leur,leur,73
origine,origine,22
",",",",p
ils,ils,51
restent,rester,17
gringalets,gringalet,21
sous,sous,81
les,le,71
grands,grand,30
soleils,soleil,21
/.,/.,P
le,le,71
mari,mari,21
de,de,81
la,le,71
tatan,tante,22
Mariou,Mariou,20
",",",",p
lui,lui,51
",",",",p
est,être,17
bien,bien,60
un,un,71
bouvier,bouvier,21
/!,/!,P
un,un,71
beau,beau,30
laboureur,laboureur,21
blond,blond,30
",",",",p
cinq,cinq,72
pieds,pied,21
sept,sept,72
pouces,pouce,21
",",",",p
pas,pas,60
de,de,81
barbe,barbe,22
",",",",p
mais,mais,82
des,de,81
des,le,71
poils,poil,21
qui,qui,52
luisent,luire,17
sur,sur,81
son,son,73
cou,cou,21
",",",",p
un,un,71
cou,cou,21
rond,rond,30
",",",",p
gras,gras,30
",",",",p
doré,doré,31
;,;,p
il,il,51
a,avoir,17
la,le,71
peau,peau,22
couleur,couleur,22
de,de,81
paille,paille,22
",",",",p
avec,avec,81
des,de,81
des,le,71
yeux,oeil,21
comme,comme,83
des,de,81
des,le,71
bleuets,bleuet,21
et,et,82
des,de,81
des,le,71
lèvres,lèvre,22
comme,comme,83
des,de,81
des,le,71
coquelicots,coquelicot,21
;,;,p
il,il,51
a,avoir,17
toujours,toujours,60
la,le,71
chemise,chemise,22
entr'ouverte,entr'ouvert,31
",",",",p
un,un,71
gilet,gilet,21
rayé,rayé,31
jaune,jaune,30
",",",",p
et,et,82
son,son,73
grand,grand,30
chapeau,chapeau,21
à,à,81
chenille,chenille,22
tricolore,tricolore,30
ne,ne,60
le,le,52
quitte,quitter,17
jamais,jamais,60
/.,/.,P
j',je,51
ai,avoir,17
vu,voir,12
comme,comme,83
cela,cela,52
des,de,81
des,le,71
dieux,dieu,21
des,de,81
des,le,71
champs,champ,21
dans,dans,81
des,de,81
des,le,71
paysages,paysage,21
de,de,81
peintres,peintre,21
/.,/.,P
deux,deux,72
tantes,tante,22
du,de,81
du,le,71
côté,côté,21
de,de,81
mon,mon,73
père,père,21
/.,/.,P
ma,mon,73
tante,tante,22
Mélie,Mélie,20
est,être,17
muette,muet,30
",",",",p
-,-,p
avec,avec,81
cela,cela,52
bavarde,bavard,30
",",",",p
bavarde,bavard,30
/!,/!,P
ses,son,73
yeux,oeil,21
",",",",p
son,son,73
front,front,21
",",",",p
ses,son,73
lèvres,lèvre,22
",",",",p
ses,son,73
mains,main,22
",",",",p
ses,son,73
pieds,pied,21
",",",",p
ses,son,73
nerfs,nerf,21
",",",",p
ses,son,73
muscles,muscle,21
",",",",p
sa,son,73
chair,chair,22
",",",",p
sa,son,73
peau,peau,22
",",",",p
tout,tout,52
chez,chez,81
elle,il,51
remue,remuer,17
",",",",p
jase,jaser,17
",",",",p
interroge,interroger,17
",",",",p
répond,répondre,17
;,;,p
elle,il,51
vous,vous,51
harcèle,harceler,17
de,de,81
questions,question,22
",",",",p
elle,il,51
demande,demander,17
des,de,81
des,le,71
répliques,réplique,22
;,;,p
ses,son,73
prunelles,prunelle,22
se,se,51
dilatent,dilater,17
",",",",p
s',se,51
éteignent,éteindre,17
;,;,p
ses,son,73
joues,joue,22
se,se,51
gonflent,gonfler,17
",",",",p
se,se,51
rentrent,rentrer,17
;,;,p
son,son,73
nez,nez,21
saute,sauter,17
!,!,p
elle,il,51
vous,vous,51
touche,toucher,17
ici,ici,60
",",",",p
là,là,60
",",",",p
