11358
<Corpus Saint-Jean (Dominique Labbé et Jacques Savoy 2017) - 105e extrait>,<>,<>
;,;,p
il,il,51
a,avoir,17
toujours,toujours,60
évité,éviter,12
de,de,81
s',se,51
entretenir,entretenir,14
seul,seul,30
avec,avec,81
moi,moi,51
",",",",p
et,et,82
il,il,51
y,y,52
a,avoir,17
dans,dans,81
ses,son,73
manières,manière,22
une,un,71
froideur,froideur,22
qui,qui,52
rend,rendre,17
impossible,impossible,30
l',le,71
intimité,intimité,22
;,;,p
cependant,cependant,82
il,il,51
me,je,51
regarde,regarder,17
avec,avec,81
plus,plus,60
d',de,81
intérêt,intérêt,21
",",",",p
s',se,51
adresse,adresser,17
à,à,81
moi,moi,51
dans,dans,81
la,le,71
conversation,conversation,22
générale,général,30
",",",",p
et,et,82
je,je,51
croirais,croire,16
qu',que,83
il,il,51
veut,vouloir,17
m',je,51
indiquer,indiquer,14
que,que,83
la,le,71
personne,personne,22
à,à,81
qui,qui,52
il,il,51
a,avoir,17
ouvert,ouvrir,12
son,son,73
coeur,coeur,21
",",",",p
même,même,60
une,un,71
seule,seul,30
fois,fois,22
",",",",p
sera,être,15
toujours,toujours,60
pour,pour,81
lui,lui,51
un,un,71
être,être,21
à,à,81
part,part,22
/.,/.,P
mais,mais,82
",",",",p
hélas,hélas,60
!,!,p
mon,mon,73
amie,amie,22
ne,ne,60
sera,être,15
point,point,60
heureuse,heureux,30
",",",",p
elle,il,51
ne,ne,60
le,le,52
sera,être,15
point,point,60
;,;,p
et,et,82
le,le,71
remords,remords,21
et,et,82
l',le,71
amour,amour,21
la,le,52
déchireront,déchirer,15
en,en,81
même,même,75
temps,temps,21
/.,/.,P
que,que,52
je,je,51
bénis,bénir,17
le,le,71
ciel,ciel,21
des,de,81
des,le,71
principes,principe,21
de,de,81
morale,morale,22
que,que,52
vous,vous,51
m',je,51
avez,avoir,17
inspirés,inspirer,12
",",",",p
et,et,82
peut-être,peut-être,60
même,même,60
aussi,aussi,60
des,de,81
des,le,71
sentiments,sentiment,21
qu',que,52
on,on,51
pourrait,pouvoir,16
appeler,appeler,14
romanesques,romanesque,30
",",",",p
mais,mais,82
qui,qui,52
",",",",p
donnant,donner,13
une,un,71
autre,autre,75
idée,idée,22
de,de,81
soi-même,soi-même,51
et,et,82
de,de,81
l',le,71
amour,amour,21
",",",",p
préservent,préserver,17
des,de,81
des,le,71
séductions,séduction,22
du,de,81
du,le,71
monde,monde,21
comme,comme,83
trop,trop,60
au-dessous,au-dessous,60
des,de,81
des,le,71
chimères,chimère,22
que,que,52
l',l',94
on,on,51
aurait,avoir,16
pu,pouvoir,12
redouter,redouter,14
/.,/.,P
je,je,51
consacrerai,consacrer,15
ma,mon,73
vie,vie,22
",",",",p
je,je,51
l',le,52
espère,espérer,17
",",",",p
à,à,81
m',je,51
occuper,occuper,14
du,de,81
du,le,71
sort,sort,21
de,de,81
mes,mon,73
amis,ami,21
",",",",p
et,et,82
je,je,51
ferai,faire,15
ma,mon,73
destinée,destinée,22
de,de,81
leur,leur,73
bonheur,bonheur,21
/.,/.,P
je,je,51
prends,prendre,17
un,un,71
grand,grand,30
intérêt,intérêt,21
au,à,81
au,le,71
mariage,mariage,21
de,de,81
Mathilde,Mathilde,20
;,;,p
j',je,51
y,y,52
trouverais,trouver,16
plus,plus,60
de,de,81
plaisir,plaisir,21
encore,encore,60
si,si,83
elle,il,51
répondait,répondre,18
vivement,vivement,60
à,à,81
mon,mon,73
amitié,amitié,22
:,:,p
mais,mais,82
toutes,tout,75
ses,son,73
démarches,démarche,22
sont,être,17
calculées,calculer,12
",",",",p
toutes,tout,75
ses,son,73
paroles,parole,22
préparées,préparer,12
;,;,p
je,je,51
prévois,prévoir,17
sa,son,73
réponse,réponse,22
",",",",p
je,je,51
m',je,51
attends,attendre,17
à,à,81
sa,son,73
visite,visite,22
;,;,p
quoiqu',quoique,83
il,il,51
n',ne,60
y,y,52
ait,avoir,17
point,point,60
de,de,81
fausseté,fausseté,22
dans,dans,81
son,son,73
caractère,caractère,21
",",",",p
il,il,51
y,y,52
a,avoir,17
si,si,83
peu,peu,60
d',de,81
abandon,abandon,21
",",",",p
qu',que,52
on,on,51
sait,savoir,17
avec,avec,81
elle,il,51
la,le,71
vie,vie,22
d',de,81
avance,avance,22
",",",",p
comme,comme,83
si,si,83
l',le,71
avenir,avenir,21
était,être,18
déjà,déjà,60
du,de,81
du,le,71
passé,passé,21
/.,/.,P
ma,mon,73
chère,cher,30
Louise,Louise,20
",",",",p
je,je,51
vous,vous,51
le,le,52
répète,répéter,17
",",",",p
je,je,51
veux,vouloir,17
retourner,retourner,14
vers,vers,81
vous,vous,51
",",",",p
puisque,puisque,83
vous,vous,51
ne,ne,60
voulez,vouloir,17
pas,pas,60
venir,venir,14
à,à,81
Paris,Paris,20
;,;,p
comment,comment,60
pourrai,pouvoir,15
je,je,51
renoncer,renoncer,14
aux,à,81
aux,le,71
douceurs,douceur,22
parfaites,parfait,31
de,de,81
notre,notre,73
intimité,intimité,22
/?,/?,P
adieu,adieu,21
/.,/.,P
lettre,lettre,22
IX,IX,20
/.,/.,P
-,-,p
madame,madame,22
de,de,81
Vernon,Vernon,20
à,à,81
monsieur,monsieur,21
de,de,81
Clarimin,Clarimin,20
",",",",p
à,à,81
sa,son,73
terre,terre,22
près,près,81
de,de,81
Montpellier,Montpellier,20
/.,/.,P
Paris,Paris,20
",",",",p
ce,ce,74
<Nombre 2 mai>,<>,<>
deux,deux,72
mai,mai,21
<Fin nombre>,<>,<>
/.,/.,P
toujours,toujours,60
des,de,81
des,le,71
inquiétudes,inquiétude,22
",",",",p
mon,mon,73
cher,cher,30
Clarimin,Clarimin,20
",",",",p
sur,sur,81
la,le,71
dette,dette,22
que,que,52
j',je,51
ai,avoir,17
contractée,contracter,12
avec,avec,81
vous,vous,51
/!,/!,P
ne,ne,60
vous,vous,51
ai,avoir,17
je,je,51
pas,pas,60
mandé,mander,12
plusieurs,plusieurs,75
fois,fois,22
que,que,83
les,le,71
réclamations,réclamation,22
de,de,81
madame,madame,22
de,de,81
Mondoville,Mondoville,20
sur,sur,81
la,le,71
succession,succession,22
de,de,81
monsieur,monsieur,21
de,de,81
Vernon,Vernon,20
étaient,être,18
arrangées,arranger,12
par,par,81
le,le,71
mariage,mariage,21
de,de,81
son,son,73
fils,fils,21
avec,avec,81
ma,mon,73
fille,fille,22
/?,/?,P
je,je,51
constitue,constituer,17
en,en,81
dot,dot,22
à,à,81
Mathilde,Mathilde,20
la,le,71
terre,terre,22
d',de,81
Andelys,Andelys,20
",",",",p
de,de,81
vingt,vingt,72
mille,mille,72
livres,livre,22
de,de,81
rente,rente,22
/.,/.,P
c',ce,52
est,être,17
beaucoup,beaucoup,60
plus,plus,60
que,que,83
la,le,71
fortune,fortune,22
de,de,81
son,son,73
père,père,21
;,;,p
je,je,51
ne,ne,60
lui,lui,51
devrai,devoir,15
donc,donc,82
aucun,aucun,75
compte,compte,21
de,de,81
ma,mon,73
tutelle,tutelle,22
/.,/.,P
je,je,51
n',ne,60
étais,être,18
gênée,gêner,12
que,que,83
par,par,81
ce,ce,74
compte,compte,21
et,et,82
par,par,81
les,le,71
diverses,divers,30
sommes,somme,22
que,que,52
je,je,51
devais,devoir,18
rembourser,rembourser,14
à,à,81
madame,madame,22
de,de,81
Mondoville,Mondoville,20
sur,sur,81
la,le,71
succession,succession,22
de,de,81
monsieur,monsieur,21
de,de,81
Vernon,Vernon,20
/.,/.,P
mais,mais,82
il,il,51
sera,être,15
convenu,convenir,12
dans,dans,81
le,le,71
contrat,contrat,21
que,que,83
ces,ce,74
dettes,dette,22
ne,ne,60
seront,être,15
payées,payer,12
qu',que,83
après,après,81
moi,moi,51
",",",",p
et,et,82
je,je,51
me,je,51
trouve,trouver,17
ainsi,ainsi,60
dispensée,dispensé,31
de,de,81
rendre,rendre,14
à,à,81
Mathilde,Mathilde,20
le,le,71
bien,bien,21
de,de,81
son,son,73
père,père,21
/.,/.,P
je,je,51
puis,pouvoir,17
donc,donc,82
vous,vous,51
garantir,garantir,14
que,que,83
vos,votre,73
soixante,soixante,72
mille,mille,72
livres,livre,22
vous,vous,51
seront,être,15
remises,remettre,12
avant,avant,81
deux,deux,72
mois,mois,21
/.,/.,P
j',je,51
ajouterai,ajouter,15
",",",",p
pour,pour,81
achever,achever,14
de,de,81
vous,vous,51
rassurer,rassurer,14
",",",",p
que,que,83
je,je,51
n',ne,60
achète,acheter,17
point,point,60
la,le,71
terre,terre,22
d',de,81
Andelys,Andelys,20
;,;,p
c',ce,52
est,être,17
madame,madame,22
d',de,81
Albémar,Albémar,20
qui,qui,52
la,le,52
donne,donner,17
à,à,81
ma,mon,73
fille,fille,22
/.,/.,P
j',je,51
avais,avoir,18
cru,croire,12
jusqu',jusque,81
à,à,81
présent,présent,21
cette,ce,74
confidence,confidence,22
superflue,superflu,30
",",",",p
et,et,82
je,je,51
vous,vous,51
demande,demander,17
un,un,71
profond,profond,30
secret,secret,21
/.,/.,P
madame,madame,22
d',de,81
Albémar,Albémar,20
est,être,17
très,très,60
riche,riche,30
:,:,p
je,je,51
ne,ne,60
pense,penser,17
pas,pas,60
manquer,manquer,14
de,de,81
délicatesse,délicatesse,22
en,en,81
acceptant,accepter,13
d',de,81
elle,il,51
un,un,71
don,don,21
qui,qui,52
",",",",p
tout,tout,60
considérable,considérable,30
qu',que,83
il,il,51
parait,parer,18
",",",",p
n',ne,60
est,être,17
pas,pas,60
un,un,71
tiers,tiers,21
de,de,81
la,le,71
fortune,fortune,22
qu',que,52
elle,il,51
tient,tenir,17
de,de,81
son,son,73
mari,mari,21
/.,/.,P
cette,ce,74
fortune,fortune,22
",",",",p
vous,vous,51
le,le,52
savez,savoir,17
",",",",p
devait,devoir,18
nous,nous,51
revenir,revenir,14
en,en,81
grande,grand,30
partie,partie,22
/.,/.,P
j',je,51
ai,avoir,17
cru,croire,12
qu',que,83
il,il,51
ne,ne,60
m',je,51
était,être,18
point,point,60
interdit,interdire,12
de,de,81
profiter,profiter,14
de,de,81
la,le,71
bienveillance,bienveillance,22
de,de,81
madame,madame,22
d',de,81
Albémar,Albémar,20
pour,pour,81
l',le,71
intérêt,intérêt,21
de,de,81
ma,mon,73
fille,fille,22
et,et,82
pour,pour,81
celui,celui,52
de,de,81
mes,mon,73
créanciers,créancier,21
;,;,p
mais,mais,82
il,il,51
est,être,17
pourtant,pourtant,60
inutile,inutile,30
que,que,83
ce,ce,74
détail,détail,21
soit,être,17
connu,connaître,12
/.,/.,P
votre,votre,73
homme,homme,21
d',de,81
affaires,affaire,22
vous,vous,51
a,avoir,17
alarmé,alarmer,12
en,en,81
vous,vous,51
donnant,donner,13
comme,comme,83
une,un,71
nouvelle,nouvelle,22
certaine,certain,30
que,que,83
je,je,51
voulais,vouloir,18
rembourser,rembourser,14
tout,tout,60
de,de,81
suite,suite,22
à,à,81
madame,madame,22
d',de,81
Albémar,Albémar,20
les,le,71
quarante,quarante,72
mille,mille,72
livres,livre,22
qu',que,52
elle,il,51
m',je,51
a,avoir,17
prêtées,prêter,12
à,à,81
Montpellier,Montpellier,20
/.,/.,P
il,il,51
n',ne,60
en,en,52
est,être,17
rien,rien,52
;,;,p
elle,il,51
ne,ne,60
pense,penser,17
point,point,60
à,à,81
me,je,51
les,le,52
demander,demander,14
/.,/.,P
vous,vous,51
m',je,51
écririez,écrire,16
vingt,vingt,72
lettres,lettre,22
sur,sur,81
votre,votre,73
dette,dette,22
",",",",p
avant,avant,81
que,que,83
madame,madame,22
d',de,81
Albémar,Albémar,20
me,je,51
dit,dire,17
un,un,71
mot,mot,21
de,de,81
la,le,71
sienne,sien,52
/.,/.,P
ceci,ceci,52
soit,être,17
dit,dire,12
sans,sans,81
vous,vous,51
fâcher,fâcher,14
",",",",p
mon,mon,73
cher,cher,30
Clarimin,Clarimin,20
/.,/.,P
l',l',94
on,on,51
ne,ne,60
pense,penser,17
pas,pas,60
à,à,81
vingt,vingt,72
ans,an,21
comme,comme,83
à,à,81
quarante,quarante,72
;,;,p
et,et,82
si,si,83
l',le,71
oubli,oubli,21
de,de,81
soi-même,soi-même,51
est,être,17
un,un,71
agrément,agrément,21
dans,dans,81
une,un,71
jeune,jeune,30
personne,personne,22
",",",",p
l',le,71
appréciation,appréciation,22
de,de,81
nos,notre,73
intérêts,intérêt,21
est,être,17
une,un,71
chose,chose,22
très,très,60
naturelle,naturel,30
à,à,81
notre,notre,73
âge,âge,21
/.,/.,P
madame,madame,22
d',de,81
Albémar,Albémar,20
",",",",p
la,le,71
plus,plus,60
jolie,joli,30
et,et,82
la,le,71
plus,plus,60
spirituelle,spirituel,30
femme,femme,22
qu',que,83
il,il,51
y,y,52
ait,avoir,17
",",",",p
ne,ne,60
s',se,51
imagine,imaginer,17
pas,pas,60
qu',que,83
elle,il,51
doive,devoir,17
soumettre,soumettre,14
sa,son,73
conduite,conduite,22
à,à,81
aucun,aucun,75
genre,genre,21
de,de,81
calcul,calcul,21
;,;,p
c',ce,52
est,être,17
ce,ce,52
qui,qui,52
fait,faire,17
qu',que,83
elle,il,51
peut,pouvoir,17
se,se,51
nuire,nuire,14
beaucoup,beaucoup,60
à,à,81
elle-même,lui-même,51
",",",",p
jamais,jamais,60
aux,à,81
aux,le,71
autres,autre,52
/.,/.,P
elle,il,51
voit,voir,17
tout,tout,52
",",",",p
elle,il,51
devine,deviner,17
tout,tout,52
",",",",p
quand,quand,83
il,il,51
s',se,51
agit,agir,17
de,de,81
considérer,considérer,14
les,le,71
hommes,homme,21
et,et,82
les,le,71
idées,idée,22
sous,sous,81
un,un,71
point,point,21
de,de,81
vue,vue,22
général,général,30
;,;,p
mais,mais,82
dans,dans,81
ses,son,73
affaires,affaire,22
et,et,82
ses,son,73
affections,affection,22
",",",",p
c',ce,52
est,être,17
une,un,71
personne,personne,22
toute,tout,52
de,de,81
premier,premier,72
mouvement,mouvement,21
",",",",p
et,et,82
ne,ne,60
se,se,51
servant,servir,13
jamais,jamais,60
de,de,81
son,son,73
esprit,esprit,21
pour,pour,81
éclairer,éclairer,14
ses,son,73
sentiments,sentiment,21
",",",",p
de,de,81
peur,peur,22
peut-être,peut-être,60
qu',que,83
il,il,51
ne,ne,60
détruisit,détruire,19
les,le,71
illusions,illusion,22
dont,dont,52
elle,il,51
a,avoir,17
besoin,besoin,21
/.,/.,P
elle,il,51
a,avoir,17
reçu,recevoir,12
de,de,81
son,son,73
bizarre,bizarre,30
époux,époux,21
et,et,82
d',de,81
une,un,71
soeur,soeur,22
contrefaite,contrefait,31
une,un,71
éducation,éducation,22
à,à,81
la,le,71
fois,fois,22
toute,tout,60
philosophique,philosophique,30
et,et,82
toute,tout,60
romanesque,romanesque,30
;,;,p
mais,mais,82
que,que,52
nous,nous,51
importe,importer,17
?,?,p
elle,il,51
n',ne,60
en,en,52
est,être,17
que,que,83
plus,plus,60
aimable,aimable,30
;,;,p
les,le,71
gens,gens,21
calmes,calme,30
aiment,aimer,17
assez,assez,60
à,à,81
rencontrer,rencontrer,14
ces,ce,74
caractères,caractère,21
exaltés,exalté,31
",",",",p
qui,qui,52
leur,leur,52
offrent,offrir,17
toujours,toujours,60
quelque,quelque,75
prise,prise,22
/.,/.,P
remettez,remettre,17
vous,vous,51
en,en,52
donc,donc,82
à,à,81
moi,moi,51
",",",",p
mon,mon,73
cher,cher,30
Clarimin,Clarimin,20
;,;,p
laissez,laisser,17
moi,moi,51
terminer,terminer,14
le,le,71
mariage,mariage,21
qui,qui,52
m',je,51
occupe,occuper,17
",",",",p
et,et,82
qui,qui,52
m',je,51
est,être,17
nécessaire,nécessaire,30
pour,pour,81
satisfaire,satisfaire,14
à,à,81
vos,votre,73
justes,juste,30
prétentions,prétention,22
;,;,p
et,et,82
voyez,voir,17
dans,dans,81
cette,ce,74
lettre,lettre,22
",",",",p
la,le,71
plus,plus,60
longue,long,30
",",",",p
je,je,51
crois,croire,17
",",",",p
que,que,52
j',je,51
aie,avoir,17
écrite,écrire,12
de,de,81
ma,mon,73
vie,vie,22
",",",",p
mon,mon,73
désir,désir,21
de,de,81
vous,vous,51
ôter,ôter,14
toute,tout,75
crainte,crainte,22
",",",",p
et,et,82
la,le,71
confiance,confiance,22
d',de,81
une,un,71
ancienne,ancien,30
et,et,82
bien,bien,60
fidèle,fidèle,30
amitié,amitié,22
/.,/.,P
lettre,lettre,22
X,X,20
/.,/.,P
-,-,p
Delphine,Delphine,20
à,à,81
mademoiselle,mademoiselle,22
d',de,81
Albémar,Albémar,20
/.,/.,P
Paris,Paris,20
",",",",p
ce,ce,74
<Nombre 3 mai>,<>,<>
trois,trois,72
mai,mai,21
<Fin nombre>,<>,<>
/.,/.,P
j',je,51
ai,avoir,17
passé,passer,12
hier,hier,60
",",",",p
chez,chez,81
madame,madame,22
de,de,81
Vernon,Vernon,20
",",",",p
une,un,71
soirée,soirée,22
qui,qui,52
a,avoir,17
singulièrement,singulièrement,60
excité,exciter,12
ma,mon,73
curiosité,curiosité,22
;,;,p
je,je,51
ne,ne,60
sais,savoir,17
si,si,83
vous,vous,51
en,en,52
recevrez,recevoir,15
la,le,71
même,même,75
impression,impression,22
que,que,83
moi,moi,51
/.,/.,P
l',le,71
ambassadeur,ambassadeur,21
d',de,81
Espagne,Espagne,20
présenta,présenter,19
hier,hier,60
à,à,81
ma,mon,73
tante,tante,22
un,un,71
vieux,vieux,30
duc,duc,21
espagnol,espagnol,30
",",",",p
monsieur,monsieur,21
de,de,81
Mendoce,Mendoce,20
",",",",p
qui,qui,52
allait,aller,18
remplir,remplir,14
une,un,71
place,place,22
diplomatique,diplomatique,30
en,en,81
Allemagne,Allemagne,20
/.,/.,P
comme,comme,83
il,il,51
venait,venir,18
de,de,81
Madrid,Madrid,20
et,et,82
qu',que,83
il,il,51
était,être,18
parent,parent,21
de,de,81
madame,madame,22
de,de,81
Mondoville,Mondoville,20
",",",",p
madame,madame,22
de,de,81
Vernon,Vernon,20
lui,lui,51
fit,faire,19
des,de,81
des,le,71
questions,question,22
très,très,60
simples,simple,30
sur,sur,81
Léonce,Léonce,20
de,de,81
Mondoville,Mondoville,20
;,;,p
il,il,51
parut,paraître,19
d'abord,d'abord,60
extrêmement,extrêmement,60
embarrassé,embarrassé,31
dans,dans,81
ses,son,73
réponses,réponse,22
/.,/.,P
l',le,71
ambassadeur,ambassadeur,21
d',de,81
Espagne,Espagne,20
s',se,51
approchant,approcher,13
de,de,81
lui,lui,51
comme,comme,83
il,il,51
parlait,parler,18
",",",",p
il,il,51
dit,dire,19
à,à,81
très,très,60
haute,haut,30
voix,voix,22
que,que,83
depuis,depuis,81
six,six,72
semaines,semaine,22
il,il,51
n',ne,60
avait,avoir,18
point,point,60
vu,voir,12
monsieur,monsieur,21
de,de,81
Mondoville,Mondoville,20
",",",",p
et,et,82
qu',que,83
il,il,51
n',ne,60
était,être,18
pas,pas,60
retourné,retourner,12
chez,chez,81
sa,son,73
mère,mère,22
/.,/.,P
l',le,71
affectation,affectation,22
qu',que,52
il,il,51
mit,mettre,19
à,à,81
s',se,51
exprimer,exprimer,14
ainsi,ainsi,60
me,je,51
donna,donner,19
de,de,81
l',le,71
inquiétude,inquiétude,22
;,;,p
et,et,82
comme,comme,83
madame,madame,22
de,de,81
Vernon,Vernon,20
la,le,52
partageait,partager,18
",",",",p
je,je,51
cherchai,chercher,19
tous,tout,75
les,le,71
moyens,moyen,21
d',de,81
en,en,52
savoir,savoir,14
davantage,davantage,60
/.,/.,P
je,je,51
me,je,51
mis,mettre,19
à,à,81
causer,causer,14
avec,avec,81
un,un,71
Espagnol,Espagnol,20
que,que,52
j',je,51
avais,avoir,18
déjà,déjà,60
vu,voir,12
une,un,72
ou,ou,82
deux,deux,72
fois,fois,22
",",",",p
et,et,82
que,que,52
j',je,51
avais,avoir,18
remarqué,remarquer,12
comme,comme,83
spirituel,spirituel,30
",",",",p
éclairé,éclairer,12
",",",",p
mais,mais,82
un,un,71
peu,peu,60
frondeur,frondeur,30
/.,/.,P
je,je,51
lui,lui,51
demandai,demander,19
s',si,83
il,il,51
connaissait,connaître,18
le,le,71
duc,duc,21
de,de,81
Mendoce,Mendoce,20
/.,/.,P
“,“,p
fort,fort,60
peu,peu,60
",",",",p
répondit,répondre,19
il,il,51
",",",",p
mais,mais,82
je,je,51
sais,savoir,17
seulement,seulement,60
qu',que,83
il,il,51
n',ne,60
y,y,52
a,avoir,17
point,point,60
d',de,81
homme,homme,21
dans,dans,81
toute,tout,75
la,le,71
cour,cour,22
d',de,81
Espagne,Espagne,20
aussi,aussi,60
pénétré,pénétré,31
de,de,81
respect,respect,21
pour,pour,81
le,le,71
pouvoir,pouvoir,21
/.,/.,P
c',ce,52
est,être,17
une,un,71
véritable,véritable,30
curiosité,curiosité,22
que,que,83
de,de,81
le,le,52
voir,voir,14
saluer,saluer,14
un,un,71
ministre,ministre,21
:,:,p
ses,son,73
épaules,épaule,22
se,se,51
plient,plier,17
",",",",p
dès,dès,81
qu',que,83
il,il,51
l',le,52
aperçoit,apercevoir,17
",",",",p
avec,avec,81
une,un,71
promptitude,promptitude,22
et,et,82
une,un,71
activité,activité,22
tout,tout,60
à,à,81
fait,fait,21
amusantes,amusant,30
;,;,p
et,et,82
quand,quand,83
il,il,51
se,se,51
relève,relever,17
",",",",p
il,il,51
le,le,52
regarde,regarder,17
avec,avec,81
un,un,71
air,air,21
si,si,60
obligeant,obligeant,30
",",",",p
si,si,60
affectueux,affectueux,30
",",",",p
je,je,51
dirais,dire,16
presque,presque,60
si,si,60
attendri,attendri,31
",",",",p
que,que,83
je,je,51
ne,ne,60
doute,douter,17
pas,pas,60
qu',que,83
il,il,51
n',ne,60
ait,avoir,17
vraiment,vraiment,60
aimé,aimer,12
tous,tout,75
ceux,celui,52
qui,qui,52
ont,avoir,17
eu,avoir,12
du,de,81
du,le,71
crédit,crédit,21
à,à,81
la,le,71
cour,cour,22
d',de,81
Espagne,Espagne,20
depuis,depuis,81
trente,trente,72
ans,an,21
/.,/.,P
sa,son,73
conversation,conversation,22
n',ne,60
est,être,17
pas,pas,60
moins,moins,60
curieuse,curieux,30
que,que,83
ses,son,73
démonstrations,démonstration,22
extérieures,extérieur,30
/.,/.,P
il,il,51
commence,commencer,17
des,de,81
des,le,71
phrases,phrase,22
pour,pour,81
que,que,83
le,le,71
ministre,ministre,21
les,le,52
finisse,finir,17
;,;,p
il,il,51
finit,finir,17
celles,celui,52
que,que,52
le,le,71
ministre,ministre,21
a,avoir,17
commencées,commencer,12
;,;,p
sur,sur,81
quelque,quelque,75
sujet,sujet,21
que,que,52
le,le,71
ministre,ministre,21
parle,parler,17
",",",",p
le,le,71
duc,duc,21
de,de,81
Mendoce,Mendoce,20
l',le,52
accompagne,accompagner,17
d',de,81
un,un,71
sourire,sourire,21
gracieux,gracieux,30
",",",",p
de,de,81
petits,petit,30
mots,mot,21
approbateurs,approbateur,30
qui,qui,52
ressemblent,ressembler,17
à,à,81
une,un,71
basse,basse,22
continue,continu,30
",",",",p
très,très,60
monotone,monotone,30
pour,pour,81
ceux,celui,52
qui,qui,52
écoutent,écouter,17
",",",",p
mais,mais,82
probablement,probablement,60
agréable,agréable,30
à,à,81
celui,celui,52
qui,qui,52
en,en,52
est,être,17
l',le,71
objet,objet,21
/.,/.,P
quand,quand,83
il,il,51
peut,pouvoir,17
trouver,trouver,14
l',le,71
occasion,occasion,22
de,de,81
reprocher,reprocher,14
au,à,81
au,le,71
ministre,ministre,21
le,le,71
peu,peu,60
de,de,81
soin,soin,21
qu',que,52
il,il,51
prend,prendre,17
de,de,81
sa,son,73
santé,santé,22
",",",",p
les,le,71
excès,excès,21
de,de,81
travail,travail,21
qu',que,52
il,il,51
se,se,51
permet,permettre,17
",",",",p
il,il,51
faut,falloir,17
voir,voir,14
quelle,quel,75
énergie,énergie,22
il,il,51
met,mettre,17
dans,dans,81
ces,ce,74
vérités,vérité,22
dangereuses,dangereux,30
;,;,p
on,on,51
croirait,croire,16
",",",",p
au,à,81
au,le,71
ton,ton,21
de,de,81
sa,son,73
voix,voix,22
",",",",p
qu',que,83
il,il,51
s',se,51
expose,exposer,17
à,à,81
tout,tout,52
pour,pour,81
satisfaire,satisfaire,14
sa,son,73
conscience,conscience,22
;,;,p
et,et,82
ce,ce,52
n',ne,60
est,être,17
qu',que,83
à,à,81
la,le,71
réflexion,réflexion,22
qu',que,83
on,on,51
observe,observer,17
que,que,83
",",",",p
pour,pour,81
varier,varier,14
la,le,71
flatterie,flatterie,22
fade,fade,30
",",",",p
il,il,51
essaye,essayer,17
de,de,81
la,le,71
flatterie,flatterie,22
brusque,brusque,30
",",",",p
sur,sur,81
laquelle,lequel,52
on,on,51
est,être,17
moins,moins,60
blasé,blaser,12
/.,/.,P
ce,ce,52
n',ne,60
est,être,17
pas,pas,60
un,un,71
méchant,méchant,30
homme,homme,21
;,;,p
il,il,51
préfère,préférer,17
ne,ne,60
pas,pas,60
faire,faire,14
du,de,81
du,le,71
mal,mal,21
",",",",p
et,et,82
ne,ne,60
s',se,51
y,y,52
décide,décider,17
que,que,83
pour,pour,81
son,son,73
intérêt,intérêt,21
/.,/.,P
il,il,51
a,avoir,17
",",",",p
si,si,83
l',l',94
on,on,51
peut,pouvoir,17
le,le,52
dire,dire,14
",",",",p
l',le,71
innocence,innocence,22
de,de,81
la,le,71
bassesse,bassesse,22
;,;,p
il,il,51
ne,ne,60
se,se,51
doute,douter,17
pas,pas,60
qu',que,83
il,il,51
y,y,52
ait,avoir,17
une,un,71
autre,autre,75
morale,morale,22
",",",",p
un,un,71
autre,autre,75
honneur,honneur,21
au,à,81
au,le,71
monde,monde,21
que,que,83
le,le,71
succès,succès,21
auprès,auprès,60
du,de,81
du,le,71
pouvoir,pouvoir,21
;,;,p
il,il,51
tient,tenir,17
pour,pour,81
fou,fou,21
",",",",p
je,je,51
dirais,dire,16
presque,presque,60
pour,pour,81
malhonnête,malhonnête,30
",",",",p
quiconque,quiconque,52
ne,ne,60
se,se,51
conduit,conduire,17
pas,pas,60
comme,comme,83
lui,lui,51
/.,/.,P
si,si,83
l',le,71
un,un,52
de,de,81
ses,son,73
amis,ami,21
tombe,tomber,17
dans,dans,81
la,le,71
disgrâce,disgrâce,22
",",",",p
il,il,51
cesse,cesser,17
à,à,81
l',le,71
instant,instant,21
tous,tout,75
ses,son,73
rapports,rapport,21
avec,avec,81
lui,lui,51
",",",",p
sans,sans,81
aucune,aucun,75
explication,explication,22
",",",",p
comme,comme,83
une,un,71
chose,chose,22
qui,qui,52
va,aller,17
de,de,81
soi-même,soi-même,51
/.,/.,P
quand,quand,83
",",",",p
par,par,81
hasard,hasard,21
",",",",p
on,on,51
lui,lui,51
demande,demander,17
s',si,83
il,il,51
l',le,52
a,avoir,17
vu,voir,12
",",",",p
il,il,51
répond,répondre,17
:,:,p
vous,vous,51
sentez,sentir,17
bien,bien,60
que,que,83
",",",",p
dans,dans,81
les,le,71
circonstances,circonstance,22
actuelles,actuel,30
",",",",p
je,je,51
n',ne,60
ai,avoir,17
pu,pouvoir,12
…,…,p
et,et,82
s',se,51
interrompt,interrompre,17
en,en,81
fronçant,froncer,13
le,le,71
sourcil,sourcil,21
",",",",p
ce,ce,52
qui,qui,52
signifie,signifier,17
toujours,toujours,60
l',le,71
importance,importance,22
qu',que,52
il,il,51
attache,attacher,17
à,à,81
la,le,71
défaveur,défaveur,22
du,de,81
du,le,71
maître,maître,21
/.,/.,P
mais,mais,82
si,si,83
vous,vous,51
n',ne,60
entendez,entendre,17
pas,pas,60
cette,ce,74
mine,mine,22
",",",",p
il,il,51
prend,prendre,17
un,un,71
ton,ton,21
ferme,ferme,30
",",",",p
et,et,82
vous,vous,51
dit,dire,17
les,le,71
serviles,servile,30
